start_time,execution_time,part_numbers,n_suppliers,LTL_zones,horizon,obj_value,obj_bound,obj_gap,trans_costs,order_cost,load_car_rent,load_car_invest,share_suppl_FTL,share_suppl_CES,share_suppl_LTL
2023-07-26_23:19:35.612696,36.829493045806885,3927,225,34,20,69482.42660925414,69482.1733976521,3.6442538694594343e-06,48986.73174604634,14250.0,793.8854681850266,21229.35517707668,0.0,34.66666666666667,65.33333333333333
2023-07-26_23:20:46.077288,43.938899517059326,3927,225,34,20,70307.67604416964,70307.67604416964,0.0,50103.73925581933,13949.99997681561,763.4265744051111,25625.46572588051,0.0,32.88888888888889,67.11111111111111
2023-07-26_23:21:49.222385,36.75177001953125,3927,225,34,20,71172.49470716859,71171.27201327251,1.7179303621600195e-05,48866.22230085968,16550.00000104475,980.2128216597562,19417.04912449299,0.0,37.77777777777778,62.22222222222222
2023-07-26_23:22:43.609010,28.007202625274658,3927,225,34,20,68191.71212277625,68191.71212277625,0.0,49582.99846316991,14400.0,909.4885390024174,16164.760308188224,0.0,33.77777777777778,66.22222222222223
2023-07-26_23:24:00.242045,50.29680395126343,3927,250,10,10,70258.09702286847,70258.09702286847,0.0,48960.256415379605,14500.0,790.4821018128612,18295.110409001405,0.0,34.8,55.2
2023-07-26_23:24:20.812736,7.717162609100342,3927,250,10,10,49027.55372253449,49025.89680333226,3.379567358400187e-05,31862.91173573457,13700.0,483.9517235428704,12363.547627887801,0.0,36.4,63.6
2023-07-26_23:24:44.664054,11.681687831878662,3927,250,10,10,48715.14224665951,48715.142239055,1.561015816746578e-10,31849.651237371032,14099.999999451302,566.1475126338412,8199.927168984923,0.0,39.6,60.4
2023-07-26_23:25:09.597119,13.020619630813599,3927,250,10,10,48652.015067180095,48649.18718564219,5.8124653912009266e-05,29968.002817238586,14550.00000131989,567.3010334058662,9514.548905396254,0.0,47.599999999999994,52.400000000000006
2023-07-26_23:25:32.132183,10.039625644683838,3927,250,10,10,48562.01061884957,48561.71840226202,6.017390627486679e-06,30102.145988045784,13950.000000737322,509.5983383171562,13129.024479312218,0.0,42.0,57.99999999999999
2023-07-26_23:25:57.119202,13.003007650375366,3927,250,10,15,48326.01722975517,48326.01722975517,0.0,29416.736201358286,14450.0,678.4366474961532,7511.539778520348,0.0,48.0,52.0
2023-07-26_23:26:44.247074,30.26983380317688,3927,250,10,15,62428.05048395814,62428.05048395814,0.0,42271.53726201076,14600.0,819.4476586372574,18142.243041718382,0.0,40.400000000000006,59.599999999999994
2023-07-26_23:27:35.894250,34.299017906188965,3927,250,10,15,65552.93060036527,65552.93060036497,4.661732389337313e-15,43686.028098303446,16849.999999999993,594.3082960561011,14394.323465653762,0.0,36.8,62.8
2023-07-26_23:28:16.169471,22.82786750793457,3927,250,10,15,64356.42843684532,64356.13064628212,4.6272077309557185e-06,42604.53420916844,14999.999999217896,658.1945105448553,21195.122958801672,0.0,36.0,64.0
2023-07-26_23:29:01.442986,27.98401641845703,3927,250,10,15,62635.56655016343,62635.56655016343,0.0,42518.076105800734,14750.0,726.8291754972222,17328.976215072977,0.0,35.6,64.4
2023-07-26_23:29:38.221866,19.36633324623108,3927,250,10,20,62888.670534764475,62885.026125735225,5.795016810277764e-05,42641.872810553075,14500.0,720.9473394937119,12589.816097470417,0.0,38.0,62.0
2023-07-26_23:32:22.514268,141.87931108474731,3927,250,10,20,74642.65743485265,74638.9643505191,4.947686028952506e-05,52694.4304111745,15950.000001686132,904.1126023723866,26063.569735153593,0.0,48.4,51.6
2023-07-26_23:33:50.252589,64.27968573570251,3927,250,10,20,77978.15225233336,77970.38707647749,9.958142930517712e-05,54008.93985698253,16749.99998858007,952.5863474408623,24768.047892720006,0.0,40.8,59.199999999999996
2023-07-26_23:34:51.179904,37.754143476486206,3927,250,10,20,77013.34248759333,77012.84893882101,6.4086138371654374e-06,54854.25500399397,16499.99999881579,1053.5626581014733,16689.91902672142,0.0,40.400000000000006,59.599999999999994
2023-07-26_23:36:04.286156,50.19763445854187,3927,250,10,20,74978.04420471024,74977.50260121052,7.223494630497039e-06,54044.3684107008,16500.0,921.888275729258,17453.430959858702,0.0,44.0,56.00000000000001
2023-07-26_23:37:08.007938,40.68673491477966,3927,250,20,10,77338.3384530614,77338.33845306122,2.2579096762776372e-15,54674.05292476843,16750.00000000001,951.6003283142227,16974.46945198794,0.0,34.8,64.4
2023-07-26_23:37:36.152991,13.798125743865967,3927,250,20,10,49267.99365755626,49267.06473148958,1.8854554401666955e-05,30172.527631023706,14200.0,454.5804015356523,8271.386894453755,0.0,43.6,56.39999999999999
2023-07-26_23:38:18.219377,28.87600350379944,3927,250,20,10,48499.51195251455,48499.51195251455,0.0,30446.292079411276,14600.000000758948,461.33019579320637,12698.963413157851,0.0,44.800000000000004,55.2
2023-07-26_23:38:47.377395,15.834747314453125,3927,250,20,10,50747.248130927386,50747.24812732349,7.101662364684005e-11,31369.47364562346,15049.999984999999,494.91212868253365,9988.690016053035,0.0,38.4,61.6
2023-07-26_23:39:10.082613,9.398565530776978,3927,250,20,10,48332.92185766381,48332.067833443376,1.7669617056209565e-05,31433.466544566018,13849.99999645916,545.3057657023643,10311.921087584651,0.0,37.2,62.8
2023-07-26_23:39:35.473230,12.156155109405518,3927,250,20,15,50048.2838096022,50047.94655516925,6.738581371482783e-06,30528.603373431426,14949.999999717369,519.3990824352608,11025.92933580778,0.0,42.4,57.599999999999994
2023-07-26_23:40:29.304452,34.969911336898804,3927,250,20,15,63065.92507290356,63065.925072903156,6.460757150921986e-15,43517.965228190005,15000.000000227274,727.1271910609692,31595.329836847395,0.0,35.6,64.4
2023-07-26_23:41:13.574298,24.807652711868286,3927,250,20,15,66244.15501143223,66242.64422098118,2.2806396289464428e-05,42749.35467934428,17300.00000022727,686.0348156841026,12738.72977632024,0.0,37.6,62.4
2023-07-26_23:42:00.556186,27.558727741241455,3927,250,20,15,65419.86603148075,65417.29042137342,3.9370458296079496e-05,43377.611420301255,15700.0,809.5256624902604,19996.522391649683,0.0,37.2,62.8
2023-07-26_23:42:57.902702,37.98746371269226,3927,250,20,15,64939.09166638112,64935.081518997045,6.175244034330854e-05,42650.45709923229,16000.0,673.6093619746923,10844.736026957047,0.0,35.199999999999996,64.8
2023-07-26_23:44:07.881558,50.536351442337036,3927,250,20,20,64772.33991015654,64771.69889673145,9.896406799261225e-06,42160.44901360287,16499.999944107076,750.4505221420195,15980.65271849145,0.0,39.6,60.4
2023-07-26_23:45:37.021221,63.82885479927063,3927,250,20,20,76719.66657821312,76718.13396864313,1.997674961769038e-05,55034.05777890544,15450.000001512646,1011.2265986650198,16600.427825788778,0.0,39.6,60.4
2023-07-26_23:46:53.133427,50.326133728027344,3927,250,20,20,77735.47505869695,77732.1905467976,4.225241946309162e-05,54427.01240109355,16350.0,959.0445320040735,16581.386431842377,0.0,42.8,57.199999999999996
2023-07-26_23:49:48.869325,150.1262948513031,3927,250,20,20,75692.8329548539,75692.8329548539,0.0,53764.94756890752,16350.0,808.6830220586173,15010.7691287612,0.0,42.8,57.199999999999996
2023-07-26_23:51:02.658307,47.18682026863098,3927,250,20,20,77704.93045323848,77704.5942009388,4.3272968359805335e-06,54579.84553434345,16050.0,891.4789415498643,17647.476662418623,0.0,30.4,69.6
2023-07-26_23:52:36.514813,67.61241841316223,3927,250,34,10,77851.77453068524,77851.69176032778,1.0631788159021277e-06,54972.32053598837,16249.999999675088,803.8337119744185,22653.286260101562,0.0,31.6,67.2
2023-07-26_23:53:08.306887,15.514077186584473,3927,250,34,10,48242.9455714372,48240.332127035865,5.4172571147567164e-05,29665.281489720706,13650.000000549042,478.84432350266115,7350.559769506484,0.0,45.2,54.800000000000004
2023-07-26_23:53:35.896820,12.372921228408813,3927,250,34,10,49045.54189433569,49045.5418943356,0.0,29118.63947538231,14650.0,425.9546392926365,15772.960959335873,0.0,50.0,50.0
2023-07-26_23:54:04.394311,13.218160629272461,3927,250,34,10,50392.56881688351,50392.56881688351,0.0,30514.035729866984,14550.000001209935,503.0745191222996,9789.855200751368,0.0,38.4,61.6
2023-07-26_23:54:33.252196,13.577597618103027,3927,250,34,10,49831.22920515901,49828.20048110284,6.077963767869992e-05,30217.505171091605,14600.00000070545,434.34456248063725,10156.607460490652,0.0,42.0,57.99999999999999
2023-07-26_23:54:56.694183,8.179120302200317,3927,250,34,15,50652.66661149055,50650.16198064845,4.944716654922212e-05,31809.10760371908,13800.0,427.97162581560724,12012.39581960372,0.0,30.8,69.19999999999999
2023-07-26_23:55:38.291261,19.938355445861816,3927,250,34,15,63011.83758034443,63010.98290877143,1.356366685715857e-05,43240.44751861022,14400.0,759.966412400644,18176.893856679722,0.0,37.6,62.4
2023-07-26_23:56:39.848523,39.292945861816406,3927,250,34,15,62229.57651336497,62228.67690944554,1.445621149677078e-05,41532.72521351537,15050.0,786.5762372679541,23955.647077291338,0.0,49.6,50.4
2023-07-26_23:57:31.645513,29.340980052947998,3927,250,34,15,63625.50033844611,63625.50033844611,0.0,42317.236126438176,15850.0,722.5261956921311,11491.241427960242,0.0,36.4,63.6
2023-07-26_23:58:30.910514,36.91968035697937,3927,250,34,15,62518.32246803557,62518.322468035505,0.0,41867.10482921506,15350.0,624.4624657875519,12071.482877913628,0.0,45.6,54.400000000000006
2023-07-26_23:59:19.277179,25.918742418289185,3927,250,34,20,63903.09887782473,63903.09887782473,0.0,42946.211068497156,15550.000017145669,780.4103191682077,13389.546420046136,0.0,39.2,60.8
2023-07-27_00:00:46.974118,58.68645095825195,3927,250,34,20,76359.6546541824,76359.6546541822,2.6679902380356994e-15,54339.555419626464,16550.000014237605,921.2748998188222,13160.405151186742,0.0,35.6,64.4
2023-07-27_00:02:05.452640,47.78876495361328,3927,250,34,20,77204.70569870714,77204.5185450677,2.4241221795061177e-06,54877.53171545091,15849.999998815789,916.1108710376215,21745.155750556507,0.0,36.0,64.0
2023-07-27_00:03:42.717582,67.10400462150574,3927,250,34,20,76443.54668857904,76443.00194830047,7.1260466339174384e-06,53233.42106845903,16399.999984839782,929.7209148548422,21692.33084791795,0.0,43.2,56.8
2023-07-27_00:05:17.681338,63.46397161483765,3927,250,34,20,77721.79442150026,77716.0093757142,7.443273574833897e-05,53694.78027440779,16750.0,729.4920315608805,22462.62477625047,0.0,40.8,59.199999999999996
