start_time,execution_time,part_numbers,n_suppliers,LTL_zones,horizon,obj_value,obj_bound,obj_gap,trans_costs,order_cost,load_car_rent,load_car_invest,trans_costs_FTL,trans_costs_CES,trans_costs_LTL,share_suppl_FTL,share_suppl_CES,share_suppl_LTL
2023-07-28_19:23:04.778034,20.338626623153687,3927,75,20,20,22536.136135729856,22535.914533252453,9.83320636988634e-06,15902.151471684589,4650.0,116.68929347304369,8962.4235347944,0.0,14137.210000000281,1764.9414716843078,0.0,50.66666666666667,49.333333333333336
2023-07-28_19:23:21.068001,6.861990451812744,3927,75,20,20,23799.9375667712,23799.9375667712,0.0,16037.496981212538,4949.999999917638,280.3570769190008,4882.615978570868,0.0,14136.390000000281,1901.1069812122576,0.0,40.0,60.0
2023-07-28_19:23:36.155767,5.279280662536621,3927,75,20,20,24344.855720803203,24344.855720803203,0.0,16247.111322636205,5150.0,227.33925805149323,9849.869304071126,0.0,14140.08000000028,2107.0313226359244,0.0,30.666666666666664,69.33333333333334
2023-07-28_19:23:44.015368,1.7903239727020264,3927,75,34,10,15084.021627881883,15083.207506530976,5.397243328007973e-05,9088.793538455775,4750.0,170.45025992984353,3335.0678931660095,0.0,7066.760000000062,2022.0335384557127,0.0,44.0,56.00000000000001
2023-07-28_19:23:51.840908,2.2452585697174072,3927,75,34,10,14011.486512300158,14011.1220678559,2.6010405386897218e-05,8773.653751269052,4150.0,225.87799869504772,2964.11534705086,4.373697917589661e-12,7068.400000000062,1705.2537512689855,0.0,50.66666666666667,49.333333333333336
2023-07-28_19:23:59.912277,2.388575315475464,3927,75,34,10,14507.5197071476,14507.5197071476,0.0,9308.875871278306,4250.0,194.9565273073998,3337.3366148333225,0.0,7065.940000000062,2242.9358712782437,0.0,37.333333333333336,62.66666666666667
2023-07-28_19:24:08.038816,2.1791608333587646,3927,75,34,10,14367.53710509546,14367.2121627226,2.2616428305177456e-05,8530.245438269096,4250.0,113.37926410366057,7605.42634429453,0.0,7064.710000000063,1465.535438269033,0.0,53.333333333333336,46.666666666666664
2023-07-28_19:24:15.457869,1.948423147201538,3927,75,34,10,13947.574773025379,13947.574773025379,0.0,8778.13468428306,4250.0,160.28511292759765,2382.624811520048,2.5466970760856454e-12,7064.710000000063,1713.4246842829957,0.0,49.333333333333336,50.66666666666667
2023-07-28_19:24:26.583527,3.402890682220459,3927,75,34,15,19121.21035703152,19121.21035703152,0.0,12853.904891893315,4500.0,175.79777839826238,2190.2567824881903,0.0,10604.65000000017,2249.2548918931448,0.0,34.66666666666667,65.33333333333333
2023-07-28_19:24:40.789065,6.54141902923584,3927,75,34,15,18918.975950863285,18918.975947006074,2.0388052165099702e-10,12148.734397538361,5100.0,186.33021355145266,2289.576521009235,0.0,10601.370000000172,1547.3643975381892,0.0,54.666666666666664,45.33333333333333
2023-07-28_19:24:51.038891,2.5781099796295166,3927,75,34,15,18276.30578062316,18276.30578062316,0.0,12958.283465477023,4149.99990054945,172.68080714523734,4975.8434891766365,0.0,10605.06000000017,2353.2234654768527,0.0,30.666666666666664,69.33333333333334
2023-07-28_19:25:00.838141,2.116023540496826,3927,75,34,15,19439.324259299578,19439.324259299578,0.0,13302.169489914071,4600.0,225.6244296821234,7486.265259032118,0.0,10605.06000000017,2697.1094899139016,0.0,22.666666666666664,77.33333333333333
2023-07-28_19:25:11.840973,3.3723549842834473,3927,75,34,15,18478.002151122622,18477.282647532124,3.893838655360671e-05,12664.66060142949,4300.0,236.00311880245286,5923.096228187995,-2.395852881991666e-12,10603.830000000171,2060.8306014293216,0.0,44.0,56.00000000000001
2023-07-28_19:25:27.656892,6.17783784866333,3927,75,34,20,22876.945104978724,22876.945104978724,0.0,15951.273284122353,5100.0,219.22436255390178,5629.932820703276,0.0,14137.210000000281,1814.063284122073,0.0,46.666666666666664,53.333333333333336
2023-07-28_19:25:43.938602,6.439622163772583,3927,75,34,20,22242.659270747426,22242.659270747426,0.0,15859.278609411003,4900.000001223877,295.0117518893909,4270.454310280998,0.0,14138.03000000028,1721.2486094107219,0.0,48.0,52.0
2023-07-28_19:26:02.519028,8.735817193984985,3927,75,34,20,22609.161754052046,22609.161754052046,0.0,15770.54191219234,4850.0,300.12535948132467,4134.20126721117,0.0,14140.08000000028,1630.4619121920605,0.0,49.333333333333336,50.66666666666667
2023-07-28_19:26:28.876792,16.456342220306396,3927,75,34,20,22775.133003929368,22774.682255067306,1.9791272436664178e-05,15867.058574628645,4700.0,275.2140516704638,9532.996950562414,-5.316863861851319e-11,14136.800000000281,1730.2585746284165,0.0,53.333333333333336,46.666666666666664
2023-07-28_19:26:51.656284,13.002091407775879,3927,75,34,20,23872.774090626037,23872.774090626037,0.0,16808.74079851132,4800.0,293.7163816098271,7246.973266611672,1.6311613119854177e-11,14140.08000000028,2668.660798511024,0.0,26.666666666666668,73.33333333333333
2023-07-28_19:26:59.740112,2.0840518474578857,3927,100,10,10,20086.56259761429,20086.014105393377,2.7306425290481796e-05,12981.466259557688,5700.0,198.019535729772,4410.364953799378,0.0,9423.850000000135,3557.6162595575543,0.0,33.0,67.0
2023-07-28_19:27:09.294249,4.0242085456848145,3927,100,10,10,18970.991068525895,18970.991068525895,0.0,11681.210833407198,5750.0000001620565,207.9130000312336,2746.9443892402364,0.0,9418.93000034516,2262.280833062037,0.0,48.0,50.0
2023-07-28_19:27:17.185413,2.189492702484131,3927,100,10,10,19935.05196201228,19934.91574068615,6.8332566371278e-06,11918.221597066336,5700.0,174.9863549481084,3931.369339835421,0.0,9419.750000000136,2498.4715970661996,0.0,38.0,62.0
2023-07-28_19:27:26.934799,3.7007758617401123,3927,100,10,10,20274.21790779304,20274.21790779304,0.0,12060.351462844848,6200.0,228.6452164728169,6789.444500035644,0.0,9420.570000000136,2639.7814628447118,0.0,40.0,60.0
2023-07-28_19:27:34.135870,1.5615744590759277,3927,100,10,10,19377.008925486498,19375.824692987168,6.111534055045905e-05,12234.418186448118,5500.0,135.97755045434064,3064.7753077406373,1.1226093390321754e-12,9422.620000000135,2811.7981864479825,0.0,35.0,65.0
2023-07-28_19:27:49.470428,7.735758304595947,3927,100,10,15,24522.283482029645,24522.283482029645,0.0,16391.608926009965,5800.0,302.75878301254534,4614.694644948543,0.0,14135.570000000282,2256.0389260096827,0.0,45.0,55.00000000000001
2023-07-28_19:28:05.348516,7.757189512252808,3927,100,10,15,25862.267865425725,25862.267865425725,0.0,16908.98139017463,5899.999996924601,223.673731417432,7010.000392872715,0.0,14137.62000000028,2771.361390174352,0.0,38.0,60.0
2023-07-28_19:28:19.520894,6.076116323471069,3927,100,10,15,24819.153065244864,24818.801181570703,1.4177908216104489e-05,16834.92138184602,6149.999999726401,283.4073394002705,3301.6598065778508,0.0,14137.619999636103,2697.3013822099183,0.0,46.0,54.0
2023-07-28_19:28:31.620206,4.192075252532959,3927,100,10,15,25581.236668756086,25580.996447327085,9.390532291771156e-06,17730.89363809621,5950.000000000002,291.5621485502506,4146.456670468253,-4.066514443217369e-11,14136.800000000281,3594.0936380959693,0.0,31.0,69.0
2023-07-28_19:28:47.693286,8.15891146659851,3927,100,10,15,25448.565022573574,25448.565017733014,1.9020954585088244e-10,16717.30003360145,5850.0,302.5641601301666,4286.705149274378,0.0,14140.08000000028,2577.220033601169,0.0,41.0,59.0
2023-07-28_19:29:11.902639,14.333109855651855,3927,100,10,20,29826.414066715333,29826.10951820956,1.0210697977051465e-05,21333.76165201884,5800.000006478124,356.1596290062304,13748.425105672459,-3.904646981723814e-12,18850.160000000425,2483.6016520184185,0.0,45.0,55.00000000000001
2023-07-28_19:29:36.780433,14.566624164581299,3927,100,10,20,30341.52480116595,30341.373721922704,4.979289743529e-06,21022.845619411633,6900.0,395.3730797327731,11290.494366303135,7.992586534708773e-12,18849.340000000426,2173.5056194112008,0.0,48.0,52.0
2023-07-28_19:29:55.292009,8.207754850387573,3927,100,10,20,30936.705361233493,30936.705361233493,0.0,21115.869018819943,6250.0,425.0642061262724,11963.406197499819,-3.215597387844679e-11,18850.980000000425,2264.88901881955,0.0,37.0,63.0
2023-07-28_19:30:18.382679,12.67168378829956,3927,100,10,20,31185.768550048124,31185.768550048124,0.0,22035.487886719482,6600.0,402.7136273910023,10171.143771213454,-2.4862304461044053e-12,18853.030000000424,3182.457886719061,0.0,36.0,64.0
2023-07-28_19:30:36.918826,7.029900312423706,3927,100,10,20,31929.40381051978,31929.40381051978,0.0,21613.4790532172,7000.0,432.8662927572816,13792.381386189238,0.0,18852.620000000425,2760.859053216775,0.0,32.0,68.0
2023-07-28_19:30:49.152678,4.68461012840271,3927,100,20,10,19706.300393986003,19706.05113987315,1.2648447850124175e-05,11590.587846270575,5900.0,121.55837899916082,4481.810392462759,0.0,9418.930000000135,2171.6578462704406,0.0,47.0,53.0
2023-07-28_19:31:00.533984,4.929722309112549,3927,100,20,10,20670.77784502467,20670.77784468024,1.6662618316664704e-11,12151.510688304612,6300.0,195.5448072595862,2661.8193472175526,0.0,9422.620000000135,2728.8906883044765,0.0,40.0,60.0
2023-07-28_19:31:11.893869,4.442230701446533,3927,100,20,10,20085.869562505908,20085.869562505795,5.614760300463339e-15,12670.733058094262,6150.0,164.15010854739506,5297.261748762844,-1.490536984506933e-11,9424.260000000135,3246.4730580941414,0.0,38.0,62.0
2023-07-28_19:31:20.565527,2.1462481021881104,3927,100,20,10,20808.65704879507,20808.65704879507,0.0,12911.362292526313,5850.000000000001,221.50448897361795,3410.6675635744605,0.0,9426.720000000134,3484.6422925261795,0.0,27.0,73.0
2023-07-28_19:31:29.202618,1.9443843364715576,3927,100,20,10,20257.63286981969,20257.22612397876,2.0078646085837757e-05,13147.448002053683,6250.0,180.35014303313974,6381.0321349873775,0.0,9424.670000000135,3722.7780020535474,0.0,30.0,70.0
2023-07-28_19:31:47.121125,8.720731735229492,3927,100,20,15,25290.496536875096,25290.496536875096,0.0,16683.86452970478,6249.99990054945,378.2632260486942,8603.294632563251,0.0,14135.980000000282,2547.884529704499,0.0,42.0,57.99999999999999
2023-07-28_19:32:03.522103,6.78013014793396,3927,100,20,15,26695.515755803663,26695.515755803663,0.0,17122.973790445314,6600.0,244.0939133365516,6023.237205695264,0.0,14138.03000000028,2984.943790445033,0.0,33.0,67.0
2023-07-28_19:32:27.740045,14.652628421783447,3927,100,20,15,25668.336870942858,25668.33686630245,1.8078340403595275e-10,16579.50367828658,6650.0,344.74687553891334,4781.428332568441,0.0,14133.930000000282,2445.573678286298,0.0,49.0,51.0
2023-07-28_19:32:51.087131,13.530173063278198,3927,100,20,15,25141.060078997936,25141.060078997936,0.0,16664.205215523056,6250.0,335.23034622224645,8417.788788300391,0.0,14137.620000000281,2526.585215522774,0.0,43.0,56.99999999999999
2023-07-28_19:33:06.301703,5.529305458068848,3927,100,20,15,25685.340553888334,25683.19491857619,8.353540447094333e-05,17568.819855784164,6050.0,305.23704395414137,4459.259950399246,0.0,14136.390000000281,3432.429855783882,0.0,35.0,65.0
2023-07-28_19:33:25.140077,6.332002639770508,3927,100,20,20,30739.100665410013,30739.100665410013,0.0,22040.204398888178,6150.000020478453,307.91273634023383,7383.191434300339,-3.2025282538281704e-12,18853.030000000424,3187.174398887758,0.0,28.999999999999996,71.0
2023-07-28_19:33:46.993557,9.012911796569824,3927,100,20,20,30828.81568262501,30828.81568262501,0.0,21635.711869068113,6450.0,414.7053279179063,4920.7038432181635,0.0,18851.390000000425,2784.3218690676877,0.0,34.0,66.0
2023-07-28_19:34:14.003686,14.481196880340576,3927,100,20,20,30325.512168122914,30325.461707134556,1.6639781078591277e-06,21075.075689200996,6000.0,463.89768718309153,5454.920095950837,0.0,18849.340000000426,2225.7356892005696,0.0,48.0,52.0
2023-07-28_19:34:45.002466,18.35577893257141,3927,100,20,20,31000.28454938472,30999.546818970295,2.3797536866137378e-05,21276.22034985866,6999.999997319307,284.6774717545843,5385.1092816481605,-7.188667845935203e-13,18851.800000000425,2424.4203498582383,0.0,46.0,54.0
2023-07-28_19:35:11.133864,13.638502836227417,3927,100,20,20,31419.62122490937,31419.62122490937,0.0,21945.580344369442,7100.0,277.4555952373099,12422.472933089759,0.0,18853.440000000424,3092.1403443690187,0.0,43.0,56.99999999999999
2023-07-28_19:35:26.284580,6.693084001541138,3927,100,34,10,19867.642155371803,19867.642155371803,0.0,11709.502387517086,5850.0,227.97492316107295,3855.790620776378,-4.8207339985401414e-12,9420.570000000134,2288.9323875169575,0.0,51.0,49.0
2023-07-28_19:35:36.010083,2.21987247467041,3927,100,34,10,19984.011116730002,19984.01074518928,1.8591899283948012e-08,12519.636205932755,5750.000001587301,211.19907578731485,4653.387087376816,0.0,9423.030000000133,3096.6062059326223,0.0,30.0,70.0
2023-07-28_19:35:44.697766,1.7382183074951172,3927,100,34,10,20534.48915346034,20534.48915346034,0.0,12822.685399811031,5650.0,225.453421850251,5579.094055482372,0.0,9423.850000000135,3398.835399810897,0.0,28.000000000000004,72.0
2023-07-28_19:35:53.650964,2.1253693103790283,3927,100,34,10,21009.864582383685,21009.864582383685,0.0,12773.346410399696,6300.0,182.24376871921794,4216.908205977686,1.350062676979935e-11,9424.260000000135,3349.0864103995477,0.0,27.0,73.0
2023-07-28_19:36:05.007828,4.49467134475708,3927,100,34,10,19615.969507943842,19615.969507943842,0.0,11880.441187302087,6000.0,163.276005877905,4739.232999293346,-1.1176770245650302e-11,9417.700000000137,2462.7411873019623,0.0,51.0,49.0
2023-07-28_19:36:26.266388,11.665307998657227,3927,100,34,15,25581.071685966766,25581.071685966766,0.0,16808.87032445001,6050.000007794314,331.17650262526195,3207.152403555596,0.0,14134.34000056312,2674.5303238868896,0.0,46.0,54.0
2023-07-28_19:36:45.310239,9.229968070983887,3927,100,34,15,23958.747957477724,23958.747957477724,0.0,16063.944551137554,5500.0,363.44835543384426,9801.860090701037,0.0,14133.930000000282,1930.0145511372723,0.0,57.99999999999999,42.0
2023-07-28_19:37:02.430784,7.280467510223389,3927,100,34,15,25024.761883759402,25024.761883759402,0.0,16528.339441111853,6200.0,285.17470018015445,4058.4144199752964,1.1826698040137574e-11,14136.390000000281,2391.9494411115606,0.0,42.0,57.99999999999999
2023-07-28_19:37:23.622561,11.40406322479248,3927,100,34,15,25047.567594215012,25047.567594215012,0.0,16517.8868596004,6400.0,216.35679722952773,5577.867059773223,0.0,14134.340000000282,2383.5468596001183,0.0,52.0,48.0
2023-07-28_19:37:46.683705,13.204360961914062,3927,100,34,15,25507.97232192395,25507.972321923662,1.1267078469942766e-14,16235.111169543105,6500.000000000011,192.88175413186673,3097.994364813546,2.105502363090033e-12,14133.930000000279,2101.1811695428237,0.0,53.0,47.0
2023-07-28_19:38:18.011674,18.7823965549469,3927,100,34,20,31654.84247039366,31654.84247039366,0.0,21607.846747974247,6300.0,374.54907767508905,7239.076591160397,-5.014170240288618e-12,18853.440000000424,2754.4067479738287,0.0,42.0,57.99999999999999
2023-07-28_19:38:55.382041,24.459107398986816,3927,100,34,20,30177.418601505902,30177.418601505902,0.0,21079.294391664247,6150.000002611749,343.26604094267,9870.503514665412,7.363591665044405e-11,18849.339999837666,2229.9543918265085,0.0,47.0,52.0
2023-07-28_19:39:17.808810,9.579641819000244,3927,100,34,20,30950.331879218433,30950.331879218276,5.054326697219699e-15,21700.041725060804,6300.000007164179,488.9206989893057,5215.182067144214,0.0,18853.030000000424,2847.0117250603803,0.0,34.0,66.0
2023-07-28_19:39:44.130694,13.640106439590454,3927,100,34,20,30524.517994480946,30521.50597731244,9.867533924858112e-05,21554.889119094343,6900.0,571.23517381503,13559.892641214776,-1.5566452425587015e-11,18852.620000000425,2702.2691190939354,0.0,44.0,56.00000000000001
2023-07-28_19:40:13.141837,16.196695804595947,3927,100,34,20,30617.2565499056,30616.97811731398,9.093975848696435e-06,21472.771645364115,6550.0,373.15678183711975,6588.685067870606,-6.63995111679066e-12,18852.210000000425,2620.5616453636967,0.0,41.0,59.0
2023-07-28_19:40:23.082268,2.5555214881896973,3927,125,10,10,25635.865257500853,25635.865023070277,9.144632858956564e-09,16074.403815082787,7400.0,227.4242366980269,5037.852710317435,0.0,11778.480000000209,4295.923815082578,0.0,29.599999999999998,70.39999999999999
2023-07-28_19:40:35.573887,5.743381500244141,3927,125,10,10,24368.595237857713,24368.59523420174,1.5002802642443134e-10,15073.782374015142,7300.0,229.0893189059037,6112.5393124060965,0.0,11775.20000000021,3298.582374014932,0.0,44.800000000000004,55.2
2023-07-28_19:40:46.706769,4.281127691268921,3927,125,10,10,24229.18548938493,24228.84711571675,1.3965540373910604e-05,15262.97515932101,6750.0,235.6599231271419,6763.546177702251,-1.2499773540682679e-11,11779.300000000208,3483.675159320814,0.0,34.4,65.60000000000001
2023-07-28_19:40:57.190635,3.625288724899292,3927,125,10,10,25969.650813666576,25967.216792897234,9.372558710189745e-05,15689.930966338441,7850.0,218.87721431366646,3831.1548442525236,6.78614782607268e-12,11778.070000000209,3911.8609663382263,0.0,33.6,66.4
2023-07-28_19:41:08.612506,4.680351734161377,3927,125,10,10,24410.520228258836,24409.929317313858,2.4207224567646204e-05,14499.493348202008,7000.000000456622,197.78939144473208,6596.690955296332,0.0,11775.61000000021,2723.8833482017985,0.0,48.8,51.2
2023-07-28_19:41:23.767567,5.916962385177612,3927,125,10,15,33095.59177801719,33095.59177801719,0.0,21559.965375383,8399.999900549452,312.3784549692005,11199.045267915411,0.0,17673.05000000039,3886.9153753826113,0.0,28.000000000000004,72.0
2023-07-28_19:41:48.742497,15.331222772598267,3927,125,10,15,31921.18334182947,31921.18334182947,0.0,20862.219959363105,7850.0,348.2481782285726,14774.412570544855,-4.149739053859063e-13,17671.82000000039,3190.3999593627163,0.0,40.0,60.0
